Date,Open,High,Low,Close,Adj Close,Volume
2022/2/9,309.869995,311.929993,307.390015,311.209991,307.550659,31284700
2022/2/8,301.25,305.559998,299.950012,304.559998,300.978821,32421200
2022/2/7,306.170013,307.839996,299.899994,300.950012,297.411346,28533300
2022/2/4,300.209991,308.799988,299.970001,305.940002,302.342651,35096500
2022/2/3,309.48999,311.230011,299.959991,301.25,297.707764,43730000
2022/2/2,309.630005,315.119995,308.880005,313.459991,309.7742,36636000
2022/2/1,310.410004,310.630005,305.130005,308.76001,305.129486,40950400
2022/1/31,308.950012,312.380005,306.369995,310.980011,307.323395,46444500
2022/1/28,300.230011,308.480011,294.450012,308.26001,304.635376,49743700
2022/1/27,302.660004,307.299988,297.929993,299.839996,296.314362,53481300
2022/1/26,307.98999,308.5,293.029999,296.709991,293.22113,90428900
2022/1/25,291.519989,294.98999,285.170013,288.48999,285.097778,72848600
2022/1/24,292.200012,297.109985,276.049988,296.369995,292.885162,85731500
2022/1/21,302.690002,304.109985,295.609985,296.029999,292.549133,57984400
2022/1/20,309.070007,311.649994,301.140015,301.600006,298.05365,35380700
2022/1/19,306.290009,313.910004,302.700012,303.329987,299.763306,45933900
2022/1/18,304.070007,309.799988,301.73999,302.649994,299.091309,42333200
2022/1/14,304.25,310.820007,303.75,310.200012,306.552582,39846400
2022/1/13,320.470001,320.880005,304,304.799988,301.216003,45366000
2022/1/12,319.670013,323.410004,317.079987,318.269989,314.527618,34372200
2022/1/11,313.380005,316.609985,309.890015,314.980011,311.276337,29386800
2022/1/10,309.48999,314.720001,304.690002,314.269989,310.574646,44289500
2022/1/7,314.149994,316.5,310.089996,314.040009,310.347382,32720000
2022/1/6,313.149994,318.700012,311.48999,313.880005,310.18927,39646100
2022/1/5,325.859985,326.070007,315.980011,316.380005,312.659912,40054300
2022/1/4,334.829987,335.200012,326.119995,329.01001,325.141388,32674300
2022/1/3,335.350006,338,329.779999,334.75,330.813904,28865100
2021/12/31,338.51001,339.359985,335.850006,336.320007,332.365448,18000800
2021/12/30,341.910004,343.130005,338.820007,339.320007,335.330109,15994500
2021/12/29,341.299988,344.299988,339.679993,341.950012,337.929199,15042000
2021/12/28,343.149994,343.809998,340.320007,341.25,337.237427,15661500
2021/12/27,335.459991,342.480011,335.429993,342.450012,338.42334,19947000
2021/12/23,332.75,336.390015,332.730011,334.690002,330.754578,19617800
2021/12/22,328.299988,333.609985,325.75,333.200012,329.282104,24831500
2021/12/21,323.290009,327.730011,319.799988,327.290009,323.441589,24740600
2021/12/20,320.049988,322.799988,317.570007,319.910004,316.148376,28326500
2021/12/17,320.880005,324.920013,317.25,323.799988,319.992615,47750300
2021/12/16,335.709991,336.76001,323.019989,324.899994,321.079651,35034800
2021/12/15,328.609985,335.190002,324.5,334.649994,330.714996,35381100
2021/12/14,333.220001,334.640015,324.109985,328.339996,324.479248,44438700
2021/12/13,340.679993,343.790009,339.079987,339.399994,335.40918,28899400
2021/12/10,334.980011,343,334.790009,342.540009,338.512268,38095700
2021/12/9,334.410004,336.48999,332.119995,333.100006,329.183289,22214200
2021/12/8,335.309998,335.5,330.799988,334.970001,331.031281,24761000
2021/12/7,331.640015,335.799988,330.100006,334.920013,330.981903,31021900
2021/12/6,323.950012,327.450012,319.230011,326.190002,322.354492,30032600
2021/12/3,331.98999,332.700012,318.029999,323.01001,319.211914,41779300
2021/12/2,330.299988,333.48999,327.799988,329.48999,325.615723,30766000
2021/12/1,335.130005,339.279999,329.390015,330.079987,326.198761,33337600
2021/11/30,335.320007,337.779999,328.98999,330.589996,326.702759,42885600
2021/11/29,334.940002,339.029999,334.73999,336.630005,332.671753,28563500
2021/11/26,334.350006,337.929993,328.119995,329.679993,325.803467,24217200
2021/11/24,336.279999,338.160004,333.910004,337.910004,333.936707,21661300
2021/11/23,337.049988,339.450012,333.559998,337.679993,333.709412,30427600
2021/11/22,344.619995,349.670013,339.549988,339.829987,335.834137,31031100
2021/11/19,342.640015,345.100006,342.200012,343.109985,339.075531,21963400
2021/11/18,338.179993,342.450012,337.119995,341.269989,337.257202,22463500
2021/11/17,338.940002,342.190002,338,339.119995,335.132477,19053400
2021/11/16,335.679993,340.670013,335.51001,339.51001,334.905182,20886800
2021/11/15,337.540009,337.880005,334.029999,336.070007,331.511841,16723000
2021/11/12,333.920013,337.230011,333.790009,336.720001,332.153015,23831000
2021/11/11,331.25,333.769989,330.51001,332.429993,327.921204,16849800
2021/11/10,334.570007,334.630005,329.920013,330.799988,326.313354,25500900
2021/11/9,337.109985,338.720001,334.529999,335.950012,331.393463,21307400
2021/11/8,337.299988,337.649994,334.440002,336.98999,332.419373,20897000
2021/11/5,338.51001,338.790009,334.420013,336.059998,331.501984,22570100
2021/11/4,332.890015,336.540009,329.51001,336.440002,331.876831,23992200
2021/11/3,333.899994,334.899994,330.649994,334,329.46994,21500100
2021/11/2,330.309998,333.450012,330,333.130005,328.611755,26487100
2021/11/1,331.359985,331.48999,326.369995,329.369995,324.90274,27073200
2021/10/29,324.130005,332,323.899994,331.619995,327.122192,34766000
2021/10/28,324.329987,324.869995,321.359985,324.350006,319.950806,26297900
2021/10/27,316,326.100006,316,323.170013,318.786865,52588700
2021/10/26,311,312.399994,308.600006,310.109985,305.9039,28107300
2021/10/25,309.359985,309.399994,306.459991,308.130005,303.950806,17554500
2021/10/22,310.399994,311.089996,307.799988,309.160004,304.966827,17449300
2021/10/21,307.170013,311.019989,306.359985,310.76001,306.545105,16918100
2021/10/20,309.209991,309.700012,306.109985,307.410004,303.24057,16537100
2021/10/19,308.350006,309.299988,307.220001,308.230011,304.049438,17682100
2021/10/18,303.570007,308.209991,302.690002,307.290009,303.122192,22729300
2021/10/15,302.339996,304.450012,300.519989,304.209991,300.083984,25384800
2021/10/14,299.209991,303.269989,297.829987,302.75,298.643738,27262900
2021/10/13,294.910004,297.279999,293.48999,296.309998,292.291107,23416300
2021/10/12,295.339996,295.440002,292.350006,292.880005,288.907623,17974100
2021/10/11,292.920013,297.970001,292.75,294.230011,290.23938,19298600
2021/10/8,296.220001,296.640015,293.76001,294.850006,290.850891,17685700
2021/10/7,295.179993,296.640015,293.920013,294.850006,290.850891,20430500
2021/10/6,285.779999,293.630005,285.51001,293.109985,289.134521,28002600
2021/10/5,284.049988,290.399994,284.049988,288.76001,284.843475,24993000
2021/10/4,287.399994,287.75,280.25,283.109985,279.270142,31350700
2021/10/1,282.119995,289.980011,281.290009,289.100006,285.178955,30086300
2021/9/30,285.709991,287.829987,281.619995,281.920013,278.096313,32343600
2021/9/29,285.100006,286.769989,283.01001,284,280.148102,26353700
2021/9/28,289.799988,290.779999,282.75,283.519989,279.674591,43186200
2021/9/27,296.140015,296.470001,292.940002,294.170013,290.180115,23571700
2021/9/24,298.230011,299.799988,296.929993,299.350006,295.289856,14999000
